1036687.3371069195,2.0510185288180063
1081095.4035677698,2.0495226439678014
1120216.2296697334,2.2751680246055823
1160979.1141368686,2.3236017432265834
1177130.1451948322,2.247886648636633
1220586.825404396,2.3016215374509126
1281872.8322833611,2.563487056975311
1327838.1252265899,2.615956366524594
1346310.425493964,2.531047539564669
1396012.815550253,2.5919260647714175
1466107.0106015506,2.886521954165494
1518194.4447372258,2.94143405329559
1541433.4006149545,2.848070989437871
1596723.6904970622,2.915364105868277
1910676.2468120614,3.023951846449707
1910676.2468120614,2.949744546048386
2013109.449183991,3.023951846449707
2013109.449183991,2.949744546048386
2474619.922634121,3.050412279111787
2536930.908449105,2.966744599480916
2664090.0744790663,3.0182923598711966
2969160.6899070675,3.3432544310277
3064711.959331545,3.4257901216652757
3119498.34115645,3.337209485303989
3237054.11207315,3.3903556835909736
3451248.164110013,3.750787450261771
3619657.5730091026,3.805540169528583
3624059.1443939665,3.693024528614324
3793628.6670495113,3.7598565473631953
4148558.1801622524,4.157438241642781
4349121.678441479,4.202273309263847
4359563.420848298,4.081951995731919
4549794.722916424,4.15714890842255
5063110.217120917,4.577630614560766
5306432.395770759,4.629030379972953
5319172.531428608,4.497060006937627
5551276.762723811,4.576464822300337
6175886.978750629,5.031573565859383
6488921.922074217,5.082960488607413
6472295.339672413,4.94235090020625
6788564.824369249,5.029472924021503
7688819.111949316,5.492915667119082
8067795.926733632,5.537504780828463
8066681.382630935,5.3835381319017745
8430146.893626593,5.483896837459783
9567130.75659068,5.980720007446864
10060883.02836025,6.048952993923043
10028766.298492223,5.877619143573609
10443265.079094667,6.048952993923043
10443265.079094667,5.9005126434391135
12901417.998218868,6.048952993923043
12901417.998218868,5.9005126434391135
13626921.138721904,6.048952993923043
13626921.138721904,5.9005126434391135
16538792.225170365,6.1677436829698555
17387576.839434892,6.21173436078663
17301311.894153066,6.040609195052375
18133402.00508478,6.146749052102011
20888436.675973386,6.661972352743867
21834616.00486541,6.557766966186152
21966472.852637127,6.775083042241849
22869493.498194546,6.633749642333653
26507046.836191878,7.177239311337797
27589281.198540106,7.055678331074343
27942959.43906219,7.271111287159151
28985568.952457145,7.144996367919375
33639353.11698134,7.711023707795842
35095998.442813344,7.576532369687165
35468508.1966745,7.814923997989777
36865415.37648968,7.663841896741381
43103841.60981292,8.257568504253017
44823750.290006354,8.094416704769078
45528920.31860371,8.339993957119226
47172019.189797744,8.183435171998015
55273545.70862649,8.802359334443581
57479044.047031954,8.629975075268689
58383307.944455795,8.891841144853156
60490310.41033473,8.727923364701311
67240569.95010106,9.628348771144251
70502345.50789851,9.761247924678313
70588077.68015352,9.471579296491843
73723659.46411443,9.644975999717644
80095355.49054003,10.708945413391364
83993869.78149721,10.87993597101852
83887450.49247156,10.557079282624395
87742060.10200186,10.738550042628829
94744525.51113397,11.919467774511258
99324982.7818512,12.06962163740883
99563450.67524466,11.726516251701847
103907941.8620851,11.932563476154858
115599299.50600354,13.133819939000338
121187988.13002217,13.273726765479022
121379395.11074781,12.910043676682266
126779729.2515444,13.148249827198008
141044540.29598105,14.470882816407913
147863387.99835098,14.623887545814613
148096926.6938384,14.218843629412032
154685960.10137898,14.466854883988297
173858740.8357777,15.844368414412834
182428123.32026792,15.972198734955668
182402921.37033522,15.529633409202079
191053958.60951385,15.814870763018817
216330919.29124594,17.26300479474733
227296006.13504237,17.427177083951065
226713604.95638996,16.943003916062963
237253819.8214385,17.24219229911138
274718466.41566956,18.652169363569666
283782874.2338263,18.214495407237134
291242213.78644234,18.73246605681702
299964930.4235991,18.342087091233623
299071113.15384686,18.613166553512762
354308473.4236045,19.772664730179432
367542515.61618865,19.31880542737101
375287645.68269515,19.88480931000369
387535837.59217894,19.50598995670306
467925691.7290316,20.63115851105871
476233632.96417874,20.214821065350286
499511216.5059068,20.527273438885224
500837984.4253167,20.144725063209773
617445162.5996842,21.18566049314495
631957674.0203604,20.653010217458565
663555485.8748448,20.973829498137363
653303068.6798997,20.42471695907811
682871421.7838869,21.10019247233201
