1042029.038164238,3.1114169521408415
1041856.2963718035,2.9999572879885132
1050180.2916580213,2.976622653949352
1086185.6136159403,3.205707538702398
1098257.3190012963,3.0817412909263
1135184.337798589,3.28424018410574
1148154.5382345505,3.1667538334557674
1183119.792395507,3.3750489963341606
1195863.7738899847,3.2552117284967674
1233402.2449903018,3.4501958030945694
1248213.281133357,3.3597416768859905
1296298.4564289758,3.4110095212393245
1390546.0762049144,3.767079836361046
1461011.5578937198,3.8544439938082893
1462586.8265516409,3.716073900405232
1479659.2732713888,3.688914470137724
1529116.713172082,3.9691915655230563
1536769.6766247097,3.8089804391588338
1607312.9880647666,4.061535238989112
1609408.0728115044,3.9224155507996565
1689276.4334501312,4.171930606910195
1695689.9968666022,4.0264482991041755
1782160.1464147773,4.240697507903464
1772688.4414380854,4.130185019584877
1854500.4496979115,4.191721330084351
2037104.62065631,4.598885770912454
2124553.535450437,4.528944426128224
2150541.089938334,4.701474352123931
2245887.4062105743,4.6171336624878
2265386.522210048,4.8083588558719645
2277760.4938770602,4.684816410545185
2392779.110880808,4.9351592166557845
2384999.5710796285,4.761653195432132
2527335.541787381,5.047640747379743
2519118.524450145,4.87855617218645
2662986.116570063,5.12558902012618
2650244.9713849486,4.993473878970283
2774528.079581225,5.0605113002763575
3093539.004420302,5.509570388171357
3257048.8958953475,5.581984095844151
3246459.3929174924,5.404278808827628
3440206.9954988365,5.7047065547677285
3429021.9984700354,5.5189728534986635
3633664.8758310284,5.830127122762494
3621850.8975172145,5.63999221520429
3838001.7385940934,5.94489258941426
3806859.401166283,5.757758305133471
4005437.2849411075,6.0835725503573315
4050710.1994262766,5.903422168379954
4207675.976939452,6.045050563446682
4564905.806447923,6.689797795622518
4797423.847398628,6.825624924433946
4796628.557090867,6.586304904817937
4921893.68275525,6.604382357533213
5000717.422081203,7.0343227269383455
5066258.960432147,6.7760395498589885
5226303.887790517,7.204753333697509
5286017.721664708,6.9475673646540645
5443431.644781234,7.395618417196933
5511538.443695802,7.148237626013085
5646573.324150255,7.560571079157707
5778207.010720056,7.348615317688191
5938451.925331339,7.514198719541862
6594774.750490334,8.21195194316915
6847282.193969116,8.030755582241138
6995361.008074175,8.281049510223943
7209651.882226685,8.086348822859646
7377659.893595248,8.361954790658114
7615082.128980274,8.201282070406707
7792537.965378179,8.47940970263133
8043311.491095871,8.317145979885456
8230746.44503148,8.598514426962065
8495622.062510584,8.436072506706381
8693597.303392876,8.719292137485867
8982298.54676477,8.570112019792372
9146092.378165232,8.810347355236994
9393506.237737982,8.638658347002176
10673388.120306341,9.41636895359578
11237533.111117374,9.566504192961187
11200997.003079874,9.250997980281323
11869468.729725193,9.797781986304736
11830878.036592737,9.465977846275837
12554639.749749996,10.016281682294135
12405013.289864186,9.697101465250364
